"url","Col 1"
"https://www.crossfit.com/workout/?page=164","For time:; 30 Muscle-ups; Use spotter for manual assistance only when needed."
"https://www.crossfit.com/workout/?page=164","Complete three rounds:; Deadlift 3-3-3 reps
 30 Sit-ups; Move slowly and deliberately while adding weight to each of the nine deadlift sets."
"https://www.crossfit.com/workout/?page=164","Rest Day"
"https://www.crossfit.com/workout/?page=164","Five rounds of:; Clean 105X21
 15 Handstand Push-ups; Submit time to comments. Use manual assistance/spotting for handstand push-up where needed.; This workout is perfectly suited for team workouts especially for those at less than advanced fitness levels.; In this photo Dave Leyes (L) and Greg Amundson (R) are assisting Scott McPeak with his handstand push-ups by a gentle tug up on the traps."
"https://www.crossfit.com/workout/?page=164","Three rounds of:; Run 400 meters
 12 Pull-ups
 25 Kettlebell Swings (2 Pood/70 pounds); Record and post total time in comments."
"https://www.crossfit.com/workout/?page=165","Complete 5 rounds of:; Row 1,000 meters
 Rest 3:00 minutes; Add times for all 5 rowing efforts and post total to comments."
"https://www.crossfit.com/workout/?page=165","Rest Day"
"https://www.crossfit.com/workout/?page=165","For time:; 50 Back/hip extensions
 10 Rope climbs in “L”
 50 Back/hips extensions; Post time in comments"
"https://www.crossfit.com/workout/?page=165","50 Sit-ups
 Tabata front squat 65 pounds
 50 Sit-ups"
"https://www.crossfit.com/workout/?page=165","Five rounds of:
 **Push press **15 reps
 24” **Box jump **20 reps; Pick load for push press and keep it for all five rounds.; Divide push press weight by number of seconds to completion for total score. Post in comments."
"https://www.crossfit.com/workout/?page=165","Rest Day"
"https://www.crossfit.com/workout/?page=165","Deadlift 3-3-1-1-1-1-1; Go slow and heavy!"
"https://www.crossfit.com/workout/?page=165","Five rounds of:
 Hang Clean 12 reps
 12 Dips; Pick load for hang cleans and keep it for all five rounds.; Divide hang clean weight by number of seconds to completion for total score. Post score in comments.; Scoring the workout in this manner dramatically rewards and motivates greater strength, power, stamina, and cardiorespiratory endurance."
"https://www.crossfit.com/workout/?page=165","Five rounds of:
 Thruster 12 reps
 12 Pull-ups; Pick load for the thruster and keep it for all five rounds.; Divide thruster weight by number of seconds to completion for total score. Post score in comments.; Our “thruster” is nothing more than a front squat - push press combo. The movement represents one of the most significant accelerations that can be performed by the human body. It requires a full range of motion in the ankle, knee, hip, shoulder, elbow, and wrist all working against the normal force of gravity with entire body mass plus a load. It doesn’t get any harder than that."
"https://www.crossfit.com/workout/?page=165","Rest Day"
"https://www.crossfit.com/workout/?page=165","Complete 5 rounds for time:
 Run 400 meters
 Bench bodyweight 10 reps
 10 Pull-ups"
"https://www.crossfit.com/workout/?page=165","Snatch 5-5-3-3-3-1-1-1-1 reps"
"https://www.crossfit.com/workout/?page=165","Perform 3 rounds:
 Jump rope 2 minutes, max “double-unders”
 Pull-ups 25 reps for time"
"https://www.crossfit.com/workout/?page=165","Rest Day"
"https://www.crossfit.com/workout/?page=165","50 Glute Ham Sit-ups
 Tabata “Bottom to Bottom” Squats
 50 Abmat Sit-ups; The Tabata Bottom to Bottom Squat is a Tabata Squat but each rep begins at the bottom and ends at the bottom. The turn around at the top is immediate - no pause. The ten-second rest for each interval is also held at the bottom of the squat as opposed to the top. Interestingly, this squat, in contrast to the “normal” Tabata squat, motivates full hip extension. Also, the ten second rests don’t seem as short with this protocol!"
"https://www.crossfit.com/workout/?page=165","Shoulder Press 15 RM X 15 reps
 20 [Pull-ups](http://media.crossfit.com/cf-video/pull-up.wmv target=)
 [Push Press ](http://media.crossfit.com/cf-video/Presses.wmv target=)15 RM X 15 reps
 20 Pull-ups
 [Push Jerk ](http://media.crossfit.com/cf-video/Presses.wmv target=)15 RM X 15 reps
 20 Pull-ups; Work at a pace that allows for max load. Complete each round of pull-ups in as few sets as possible.; The load for the presses should increase from the shoulder press to the push press to the push jerk. The progression of these presses is from lesser to greater functionality, max load, metabolic stimulus, and total body involvement."
"https://www.crossfit.com/workout/?page=165","Complete three rounds for time:
 Run 400 meters
 Deadlift bodyweight X 15 reps
 24” Box Jump X 20 reps; This workout contains three different functional applications of hip extension. Note the seeming incompatibility of these movements. The benefit here is largely a function of pace or total time – don’t dally!"
"https://www.crossfit.com/workout/?page=165","Rest Day"
"https://www.crossfit.com/workout/?page=165","Tabata Squats, Push-ups,and Pull-ups resting one minute between efforts.; 1/2 Tabata Squats, Push-ups, and Pull-ups resting one minute between efforts."
"https://www.crossfit.com/workout/?page=165","Rest Day"
"https://www.crossfit.com/workout/?page=165","If you are doing something you do not enjoy,
 such as a certain type of work because you
 need the money for school, your family, or whatever,
 and find yourself complaining and feeling hard
 done by, then you are enduring a life of conflict.
 You either have to change your thinking or your job.
 When you choose to do something for a certain
 benefit such as money, complaining while you are
 doing it is, of course, a waste of energy and time
 and is self-destructive.; Philip Winkelmans; Ketogenic diets and epilepsy; Back ground on ketogenic diets as therapy; Thanks to Brian Mulvaney"
"https://www.crossfit.com/workout/?page=165","Perform a max single rep bench press
 within thirty seconds of racking weight
 perform max set of pull-ups.; Multiply bench press load by pull-up reps for
 “useful upper body strength index” – a CrossFit original!; Test again in five minutes."
"https://www.crossfit.com/workout/?page=165","Run 5k"
"https://www.crossfit.com/workout/?page=165","Rest Day"
"https://www.crossfit.com/workout/?page=165","Complete as many rounds in 20 minutes of:
 10 Bench press: body weight
 10 Pull-ups
 10 Jump Rope ""Double unders"""
"https://www.crossfit.com/workout/?page=165","Three rounds for time of:
 135 pound Back squat, 21 reps
 Run 400 meters"
"https://www.crossfit.com/workout/?page=165","For time:; 30 Handstand Push-ups; If you cannot do Handstand push-ups practice for 30 minutes"
"https://www.crossfit.com/workout/?page=165","Rest Day"
"https://www.crossfit.com/workout/?page=165","Complete as many rounds in 20 minutes as you can of:
 10 Hang clean: 15RM load
 Run 400 Meters
 25 Sit-ups."
"https://www.crossfit.com/workout/?page=165","Three Rounds for time of:
 1 mile bike
 15 Pull-ups"
"https://www.crossfit.com/workout/?page=165","Deadlift 3-3-3-1-1-1-1-1 reps"
"https://www.crossfit.com/workout/?page=166","Rest Day"
"https://www.crossfit.com/workout/?page=166","Complete as many rounds in 20 minutes as you can of:
 Run 400 meters
 15 Front squat: body weight
 30 Sit-ups"
"https://www.crossfit.com/workout/?page=166","Five rounds for time:; 1.5 pood Kettlebell swing, 21 reps
 Rope climb, ""double up""; (up and back only touching a toe to ground before reascent)"
"https://www.crossfit.com/workout/?page=166","Pick your least favorite, yet available:
 Row 5K
 Run 5K
 Bike 10K
 Swim 1K"
"https://www.crossfit.com/workout/?page=166","Rest Day"
"https://www.crossfit.com/workout/?page=166","Complete as many rounds in 20 minutes as you can of:
 25 Push-ups
 Bike 1 mile
 Double body weight Deadlift, 12 reps"
"https://www.crossfit.com/workout/?page=166","Five rounds for time of:
 Run 400 meters
 65 pound Overhead squat, 21 reps"
"https://www.crossfit.com/workout/?page=166","Complete as many Strict pull-ups in 20 minutes as you can.; Subtract number of sets from pull-up total for score."
"https://www.crossfit.com/workout/?page=166","Rest Day"
"https://www.crossfit.com/workout/?page=166","Complete as many rounds in 20 minutes as you can of:
 Four Rounds of Tabata: 65 pound push press
 Complete as many reps as you can in 20 seconds, rest for 10 seconds. Repeat this 4 more times.; 20 double unders; 20 Sit ups on Glute Ham developer holding 25 lbs.
 Make sure the weight stays close to your chest and just under the chin."
"https://www.crossfit.com/workout/?page=166","Four rounds for time of:
 Run 1 mile
 20 inch Box Jump, 50 reps"
"https://www.crossfit.com/workout/?page=166","Hang Clean 10RM load X 10,
 7RM load X 7,
 5RM load X 5,
 3RM load X 3,
 then in as few sets as possible and with the last (3RM) load:; 10 reps,
 7 reps,
 5 reps,
 3 reps."
"https://www.crossfit.com/workout/?page=166","Rest Day"
"https://www.crossfit.com/workout/?page=166","Complete as many rounds in 30 minutes as you can of:
 10 Pull-ups
 115 pound Pushpress, 10 reps
 1000 meter Row"
"https://www.crossfit.com/workout/?page=166","Three rounds, each for time of:
 135 pound Clean and Jerk, 15 reps
 Bike 2 miles, level 20"
"https://www.crossfit.com/workout/?page=166","Tabata Squats
 Rest
 Tabata Squats
 Rest
 Tabata Squats"
"https://www.crossfit.com/workout/?page=166","Rest Day"
"https://www.crossfit.com/workout/?page=166","Complete as many rounds in 20 minutes as you can of:
 500 meter Row (moderate pace- not all out)
 15 Push-ups
 25 pound plate Squats, 25 reps"
"https://www.crossfit.com/workout/?page=166","Five rounds for time of:
 Rope climb ""double up""
 3/4 body weight Sumo deadlift high pull, 10 reps"
"https://www.crossfit.com/workout/?page=166","Run 10K"
"https://www.crossfit.com/workout/?page=166","Rest Day"
"https://www.crossfit.com/workout/?page=166","Complete as many rounds in 20 minutes as you can of:
 95 pound Power cleans, 15 reps
 25 Jump rope ""Double Unders""
 20 Push-ups"
"https://www.crossfit.com/workout/?page=166","Four rounds for time of:
 1000 meter Row
 25 Dips"
"https://www.crossfit.com/workout/?page=166","Overhead Squats:; 5 very light Overhead squats, 5 reps.
 65 pound Overhead squat, 10 reps; Add 5 lbs at a time keeping the reps at 10.; How many sets of 10 can you get while
 increasing the weight each time?
 ( If you are familiar with the movement
 you may take greater weight increases.)"
"https://www.crossfit.com/workout/?page=166","Rest Day"
"https://www.crossfit.com/workout/?page=166","Complete as many rounds in 30 minutes as you can of:
 25 Sit-ups
 85 pound Push press, 21 reps
 400 meter Run"
"https://www.crossfit.com/workout/?page=166","Three rounds, each for time of:
 225 pound Deadlift, 10 reps
 500 meter Row"
"https://www.crossfit.com/workout/?page=166","10-9-8-7-6-5-4-3-2-1 reps of:
 Muscle ups"
"https://www.crossfit.com/workout/?page=166","Rest Day"
"https://www.crossfit.com/workout/?page=166","Complete as many rounds in 30 minutes as you can of:
 1 mile Bike
 10 Pull-ups
 135 pound Bench Press, 15 reps"
"https://www.crossfit.com/workout/?page=166","Four rounds for time of:
 15 Dips
 1/2 Body weight power cleans, 12 reps"
"https://www.crossfit.com/workout/?page=167","Row 5K"
"https://www.crossfit.com/workout/?page=167","Rest Day"
"https://www.crossfit.com/workout/?page=167","Complete as many rounds in 20 minutes as you can of:
 Body weight deadlift, 10 reps
 10 Pull-ups
 800 meter Run"
"https://www.crossfit.com/workout/?page=167","Five rounds for time of:
 5 Handstand push-ups
 15 Jump rope ""Double Unders"""
"https://www.crossfit.com/workout/?page=167","Front Squat 3-3-3-3-3-3-3-3-3-3 reps"
"https://www.crossfit.com/workout/?page=167","Rest Day"
"https://www.crossfit.com/workout/?page=167","Repeat this circuit three times with no rest. Push hard;
 make each set a worthy effort. Use your judgement
 on the reps. Great athletes will make each set a challenge
 and execute the movements with great control and technique.; Max heart rates are readily available here. For you fighters, this is a fight.; Bike a fast mile; Sit-ups; Back extension; Max set of pull-ups; Bench press @ body weight; Upright row @ 1/3 body weight; Push-ups"
"https://www.crossfit.com/workout/?page=167","Complete a full Tabata interval of:
 Row
 Squat
 Pull-up
 Push-up
 Sit-up; You get a minute rest between each exercise."
"https://www.crossfit.com/workout/?page=167","For time:
 500 meter Row
 Rest
 Deadlift, 15 reps
 Max set of pull-ups
 Rest
 Deadlift, 15 reps
 Max set of pull-ups
 Rest
 Deadlift, 15 reps
 Max set of pull-ups
 Rest
 500 meter Row; Choose a weight on the deadlift, which you can complete 15 reps but not 16."
"https://www.crossfit.com/workout/?page=167","Rest Day"
"https://www.crossfit.com/workout/?page=167","Stretch: back, hips legs, chest, shoulders.; Complete a max set of:
 Sit-up
 Back extension
 Knees to elbow
 Squat
 Dip
 Pull-up
 Deadlift
 2000 meter Row; Stretch: back, hips, legs, chest, shoulders.; See how tough you can make this workout.
 This is a high intensity training session.
 We're just doing one set of each exercise
 make it a killer! Each set should be a max effort.
 No resting during set.
 Rest as needed between exercises."
"https://www.crossfit.com/workout/?page=167","2 minutes of jump rope
 10 Handstand push-ups
 2 minutes of jump rope; Complete 12-10-8-6-4 reps of:
 1/2 Body weight sumo deadlift high pull; 2 minutes of jump rope
 50 Ring dips
 2 minutes of jump rope; Can you complete this in 20 minutes?"
"https://www.crossfit.com/workout/?page=167","Complete as many reps in 30 minutes as you can of:
 Rope Climb
 Push-up; The objective here is to climb and push
 until you can do neither. Thoroughly exhaust
 both functions within 30 minutes. Report the
 details of the experience both today and
 the effects tomorrow.; Count the number of trips up the rope
 (the CrossFit rope is a 13' ""shorty"") and
 the number of push-ups within the half hour.
 Remember the CrossFit push-up is a very
 rigid body, deep, controlled movement.
 No cheating on the push-up!!; Find a swimming hole/pool and pound out 15 fast laps!!"
"https://www.crossfit.com/workout/?page=167","Rest Day"
"https://www.crossfit.com/workout/?page=167","For time:
 1000 meter Row
 7 Muscle-ups
 Body weight clean and jerk, 15 reps; Notes:"
"https://www.crossfit.com/workout/?page=167","For time:
 Max set of pull-ups
 800 meter Run
 Max set of pull-ups
 400 meter Run
 Max set of pull-ups
 200 meter Run"
"https://www.crossfit.com/workout/?page=167","Run one minute turn around and run back. ""1 in/1 out""; Rest as needed.; 2minutes of Kettlebell Swing
 Rest 2 minutes
 90 Seconds of Kettlebell Swing
 Rest 90 seconds.
 60 Seconds of Kettlebell Swing,; ""1 in/ 1 out""; Notes:"
"https://www.crossfit.com/workout/?page=167","Rest Day"
"https://www.crossfit.com/workout/?page=167","Complete two minutes each of:
 20 inch Box jump
 Walking lunge
 Bike Sprint
 Squat; Rest 5 minutes, repeat"
"https://www.crossfit.com/workout/?page=167","Four round for time of:
 1/2 Body weight sumo deadlift high pull, 15 reps
 Run 400 meters"
"https://www.crossfit.com/workout/?page=167","Tabata Squats
 Rest 4 minutes
 Tabata Squats
 Rest 4 minutes
 Tabata Squats; Notes:
 1) The Tabata Interval is 20 seconds of work
 followed by 10 seconds of rest, repeated 8 times.; 2) Take the lowest number of squats from all
 8 work intervals as the score for each Tabata effort.; 3) Add the three scores from each effort
 for a total score for the workout.; 4) 60 is a good score."
"https://www.crossfit.com/workout/?page=167","Rest Day"
"https://www.crossfit.com/workout/?page=167","Three round for time of:
 45 pound Front squat, 50 reps
 20 Pull-ups
 20 Dips; Notes:
 1. Rest only where continuing is physically impossible.
 2. If you can't complete the pull-ups or dips in one set
 break it into several with minimal rest.
 3. Squat to a 10"" box or platform."
"https://www.crossfit.com/workout/?page=167","Three round for time of:
 1 minute Hollow rock
 1 minute Arch rock
 10 One legged squats, left leg
 10 One legged squats, right leg; Hollow Rock: Lie on your back,
 place your arms overhead, and
 rock smoothly back and forth
 like a rocking chair.; Arch Rock: Lie on your stomach,
 place your arms overhead, lift your heels
 with straight legs, and rock smoothly
 back and forth like a rocking chair.; One legged squat assistance: Hold your jump rope
 strung over your pull-up bar for balance and
 assistance if you've not developed the fitness
 for this yet."
"https://www.crossfit.com/workout/?page=167","30-25-20-15-10 reps of the couplet:
 20 pound Medicine ball clean
 1/2 Body weight assisted pull-up; Today's workout is a simple yet elegant whole body circuit.
 Record and report your total time for all five rotations.
 FASTEST TIME TAKES IT!
 Take a prolonged stretching warm-up and cool-down."
"https://www.crossfit.com/workout/?page=167","Rest Day"
"https://www.crossfit.com/workout/?page=167","Five rounds for time of:
 25 Box jumps
 15 Hang cleans"
"https://www.crossfit.com/workout/?page=167","Five sets of Dips.
 Total the five sets. Then...; Three rounds for time of:
 Snatch 1/3 body weight, 10 reps
 Powerclean 1/3 body weight, 10 reps
 20 inch box jump, 15 reps"
"https://www.crossfit.com/workout/?page=167","For time:
 Back Squat, 20 reps
 Rest 5 minutes
 800 meter run
 Rest 5 minutes
 Tabata Squat (20 seconds on/10 seconds off X 8)
 Rest 5 minutes
 800 meter run
 Rest 5 minutes
 Overhead Squat, 20 reps"
"https://www.crossfit.com/workout/?page=167","Rest Day"
"https://www.crossfit.com/workout/?page=167","Five rounds for time of:
 Incline dumbell bench press, 5 reps
 Rope climb"
"https://www.crossfit.com/workout/?page=168","For time:
 50 Sit-ups
 15 Thruster
 20 Pull-ups
 12 Thruster
 15 Pull-ups
 9 Thurster
 10 Pull-ups
 50 Sit-ups; Notes:"
"https://www.crossfit.com/workout/?page=168","Deadlift 5-4-3-2-1 reps. (total weight)
 Rest 5 minutes
 20 inch box jump, 50 reps (record time)
 Rest 5 minutes
 1000 meter Row (record time)"
"https://www.crossfit.com/workout/?page=168","Rest Day"
"https://www.crossfit.com/workout/?page=168","Tabata 12 inch Jumps
 Rest 4 minutes
 Tabata 12 inch Jumps
 Rest 4 minutes
 Tabata 12 inch Jumps; Notes:
 Suspend a small object 12 inches above your reach.
 Now jump up and touch it per Tabata Interval protocol."
"https://www.crossfit.com/workout/?page=168","For time:
 50 Sit-ups.
 Standing two minute sprint on stationary bike.
 1/3 body weight Push-press, 21 reps.
 Standing two minute sprint on stationary bike.
 1/3 body weight Push-press, 15 reps.
 Standing two minute sprint on staionary bike.
 1/3 body weight Push-press, 9 reps.
 50 Sit-ups"
"https://www.crossfit.com/workout/?page=168","Complete as many round in 20 minutes as you can of:
 Rope Climb
 Body weight bench press; Notes:
 How many reps of bench press
 and how many trips up the rope can you get?"
"https://www.crossfit.com/workout/?page=168","Rest Day"
"https://www.crossfit.com/workout/?page=168","1 minute each of:
 Glute ham developer Medicine Ball Throw Sit-up
 Kettlebell swings
 Rest
 Three-Five rounds for time of:
 10 Front Squat
 Rope climb ""Double Up""
 Rest
 1 minute each of:
 Glute ham developer Medicine Ball Throw Sit-up
 Kettlebell swings"
"https://www.crossfit.com/workout/?page=168","You guessed it, today we are determining our total
 for the three Powerlifting lifts, the deadlift, bench-press, and the squat.; Take your time. Warm-up with sets of three to five reps.
 Rest. Increase the weight, drop the reps, and lift again.
 Repeat this process until you've established a max weight for each lift.
 Total the lifts and submit for ranking.
 The total is comprised of your max lift at one rep for each exercise."
"https://www.crossfit.com/workout/?page=168","Front Squat-Push Jerk, 65 lbs. X 3 reps,
 Rest.
 Front Squat-Push Jerk
 85X3,
 105X3,
 125X3, etc.; Notes:"
"https://www.crossfit.com/workout/?page=168","Rest Day"
"https://www.crossfit.com/workout/?page=168","Five rounds for time of:
 25 Push-ups
 Body weight back squat, 20 reps
 25 Sit-ups"
"https://www.crossfit.com/workout/?page=168","1 Pull-up
 1 Dip
 1 Sit-up
 2 Pull-ups
 2 Dips
 2 Sit-ups
 3 Pull-ups
 3 Sit-ups
 get it?
 Continue this sequence as far as you can for exactly 30 minutes); Notes.
 1. No ""crappy"" pull-ups, dips, or sit-ups. Perfect form, please."
"https://www.crossfit.com/workout/?page=168","Three rounds for time of:
 Walking lunges, 50 steps
 50 Push-ups
 4 ""L-Rope climb""; Notes:; 1) Lunge requires trailing knee to ""kiss"" the ground on each step.
 2) Push-ups only count if body is perfectly straight and chest comes to ground.
 3) L-Rope climb is a rope climb with your legs straight out in front of you."
"https://www.crossfit.com/workout/?page=168","Rest Day"
"https://www.crossfit.com/workout/?page=168","Bike 5 mins hard.
 Dumbbell Bench-press 15 reps.; Bike 5 mins hard.
 Dumbbell Bench-press 15 reps.; Bike 5 mins hard.
 Dumbbell Bench-press 15 reps.; Notes:
 1. After a warm-up make your first effort a heroic effort
 on the bike and record the distance. Take any rest needed
 and give the best dumbbell bench-press you can at fifteen
 reps or less. Again, rest as long as you want then repeat
 both efforts. Use the same weight for each bench press set."
"https://www.crossfit.com/workout/?page=168","For Time:
 50 Push-ups
 50 Pull-ups
 75 Sit-ups
 75 Kettlebell Swings, 1 ""pood"" kettlebell (16kg)
 150 Air Squats; Perform the following in any order. The idea is to perform
 each in as few sets as possible. All of the reps from each
 exercise do not have to be completed before starting some
 from another exercise. Keep track of the reps and tally the
 total sets to completion. Note time to completion. Final score
 is total number of sets multiplied by time in minutes to completion.; Notes:"
"https://www.crossfit.com/workout/?page=168","Run one minute turn around and run back. ""1 in/1 out""
 Rest two minutes
 Back Squat 3-5-7 reps
 Rest two minutes
 ""1 in/1 out""
 Rest two minutes
 Back Squat 3-5-7 reps; Notes:"
"https://www.crossfit.com/workout/?page=168","Rest Day"
"https://www.crossfit.com/workout/?page=168","For time:
 Jump rope, ""Double unders"", 2 minutes
 40 Walking lunges, 20 each leg
 Body weight Bench press, max reps
 1/3 Body weight Walking lunges, 20 steps, 10 each leg
 Body weight Bench press, max reps
 1/2 Body weight Walking lunges, 10 steps, 5 each leg
 Body weight Bench press, max reps
 Jump rope, ""Double unders"", 2 minutes; These are walking lunges, not the ineffective ones!"
"https://www.crossfit.com/workout/?page=168","Rope Climb & Handstand:
 Six ascents
 Twenty minutes of handstand practice.; Squat 4 sets, 10,8,6,4 reps; Row 2000 meters"
"https://www.crossfit.com/workout/?page=168","1 set of Clean and Jerk @ 5 RM; 3 sets of Clean and Jerk @ 3 RM; 5 sets of Clean and Jerk @ 1 RM"
"https://www.crossfit.com/workout/?page=168","Rest Day"
"https://www.crossfit.com/workout/?page=168","Ten round for time of:
 5 Pull-ups
 5 Push-ups
 5 Squats
 5 Sit-ups
 5 Back Extensions"
"https://www.crossfit.com/workout/?page=168","Snatch 1-1-1-1-1 reps; Three round for time of:
 15 Dips
 15 Power cleans; Glute Ham Developer Medicine Ball Throw Sit-ups, 2 minutes"
"https://www.crossfit.com/workout/?page=168","For time:
 Run 800 meters
 15 left-legged pistols
 15 right-legged pistols
 25 sit-ups
 12 left-legged pistols
 12 right-legged pistols
 25 sit-ups
 9 right-legged pistols
 9 left legged pistols
 25 sit-ups
 Run 800 meters; ""Pistol"" is one-legged squat with Kettlebell or dumbbell. Use 1Â½ pood Kettlebell or 55 pound dumbbell for pistols. Post time to comments."
"https://www.crossfit.com/workout/?page=168","Rest Day"
"https://www.crossfit.com/workout/?page=168","Four rounds for time of:
 Rope climb
 25 Push-ups; Then,; Squat 15-5-3 reps; Row 1000 meters"
"https://www.crossfit.com/workout/?page=168","Clean and Jerk 10 reps.
 Clean and Jerk 3 reps.
 Snatch 10 reps.
 Snatch 3 reps.
 Repeat all four sets.; Notes:"
"https://www.crossfit.com/workout/?page=168","Complete as many rounds in 20 minutes as you can of:
 20 RM load Power clean, 15 reps
 400 meter Run"
"https://www.crossfit.com/workout/?page=168","Rest Day"
"https://www.crossfit.com/workout/?page=169","For time:
 Powerclean 21 RM weight (weight you can lift 21 reps but not 22)
 50 sit-ups
 Powerclean 18 reps same weight as above
 50 sit-ups
 Powerclean 15 reps same weight
 50 sit-ups
 Powerclean 12 reps same weight; There is no rest here other than the sit-ups.
 Relative to the powerclean the sit-up is a rest.
 Move deliberately, and with control from one exercise to the next.
 Perform the sit-ups slowly and calmly to recover from the powerclean.
 On completion of the sit-ups move directly to the next set of powercleans."
"https://www.crossfit.com/workout/?page=169","30 Ab-bench at max weight
 (or other sit-up that ranges from trunk extension through to flexion)
 25 Back extension
 50 Squats; Six sets of pull-ups
 (max effort, record the total, take as much time as needed between sets)
 Six sets of dips
 (max effort, record the total, take as much time as needed between sets); OR, if you have a muscle-up,; Ten sets of muscle-ups
 (max effort, take as much time as needed, record the time to complete all ten)
 One rope climb with no legs or five with legs.
 Twenty handstand push-ups by any means. Have spotter pull you up by ankles if needed.; Practice lowering from handstand to planche
 (body parallel to floor, arms locked)
 Have spotter support your ankles and lower you to parallel.
 Hold at parallel, with spotter minimally helping, for five full seconds.
 Repeat for ten attempts. Do on padded mat, crash pad, or other padded surface!!; 30 Ab-bench at max weight
 (or other sit-up that ranges from trunk extension through to flexion)
 25 Back extension
 50 Squats; This is a really tough day. Don't hold back.
 Tomorrow is met-con only, so you will be able to rest your arms, back, and shoulders.
 You are getting a small taste of the demands of a gymnast's workout."
"https://www.crossfit.com/workout/?page=169","1) ""Warm Up"": Bike 20 minutes at a warm-up pace.
 We are doing three sets of back squats at twenty-one reps each.
 Choose a weight that you feel you can handle comfortably for
 twenty-one reps of regular back squats. These specialized
 movements are tough! Make damned sure you warm-up thoroughly
 with ""air squats"" and stretching first.
 2) ""Power squat"": Lower and rise as quickly as you can while
 maintaining PERFECT form. Repeat 20 times.
 3) ""Bottom to bottom"": Lower to full squat position
 (thighs parallel to floor), hold for a full ten seconds,
 rise and immediately upon full extension of hip and leg return
 to bottom and hold for ten seconds. Repeat 20 times.
 4) ""Super slow"": Take twenty seconds to reach bottom and
 twenty seconds to reach top again. Repeat 20 times.
 5) Finally, how long can you maintain a 2:00 min. 500-meter pace average?
 Set the rower for ""Avg 500 meter pace"" and stop and record the time at
 the instant you fall under the 2:00 minute average
 (2:00 for men and 2:10 for women)."
"https://www.crossfit.com/workout/?page=169","Rest Day"
"https://www.crossfit.com/workout/?page=169","Five rounds:
 Jump rope, ""Double unders"": 1 minute
 Rest 1 minute; Five rounds:
 1 Muscle up
 10 Dips; Snatch 15-12 reps; Four rounds:
 100 meter Swim"
"https://www.crossfit.com/workout/?page=169","For time:
 5 Bench press
 500 meter Row
 3 Bench press
 500 meter Row
 2 Bench press
 500 meter Row
 1 Bench press; Notes:
 1) Start with a bench press that you can press 5 times but not 6.
 2) On the first row (try for 1:45), note the meters accomplished
 and match that distance on the second and third efforts.
 3) Keep the same load for the bench press throughout the workout."
"https://www.crossfit.com/workout/?page=169","Run one minute turn around and run back. ""1 in/1 out""
 Rest two minutes
 Powerclean 3-5-7 reps
 Rest two minutes
 ""1 in/1 out""
 Rest two minutes
 Powerclean 3-5-7 reps; Notes:
 1. For 1in/1out, set watch to continuous countdown mode for one minute.
 It will beep every minute in this mode. Start run and make mental note of
 location at turn around. Push hard enough that you cannot make it back
 in one minute, i.e., done right you come in ""late.""
 2. Pick tough three rep load. Hold for all six sets.
 3. Try for same one minute ""outspot"" on second run. Again record time
 ""late"" on return. Compare to first run.
 4. If you don't want to run substitute 500 meter row or 5 minutes stairclimb
 or 5 minute cycle."
"https://www.crossfit.com/workout/?page=169","Rest Day"
"https://www.crossfit.com/workout/?page=169","Bike 20 minutes at a warm-up pace.; 21 ""Power squat"":
 Lower and rise as quickly as you can while maintaining PERFECT form.
 21 ""Bottom to bottom squat"":
 Lower to full squat position (thighs parallel to floor), hold for a full ten seconds, rise and immediately upon full extension of hip and leg return to bottom and hold for ten seconds.
 21 ""Super slow squat"":
 Take twenty seconds to reach bottom and twenty seconds to reach top again.; How long can you maintain a 2:00 min. 500-meter pace average?
 Set the rower for ""Avg 500 meter pace"" and stop and record the
 time at the instant you fall under the 2:00 minute average
 (2:00 for men and 2:10 for women)."
"https://www.crossfit.com/workout/?page=169","Five rounds for time of:
 25 Squats
 10 Pull Ups
 10 Dips"
"https://www.crossfit.com/workout/?page=169","For time:
 1000 meter Row
 Deadlift 3-3-3-3-3 reps
 1000 meter Row
 Deadlift 3-3-3-3-3 reps"
"https://www.crossfit.com/workout/?page=169","Rest Day"
"https://www.crossfit.com/workout/?page=169","Snatch 1-1-1-1-1 reps
 Rest; Three rounds for time of:
 20 Push-ups
 10 Squat cleans; Glute Ham developer Medicine Ball Throw Sit-up: 2 minutes"
"https://www.crossfit.com/workout/?page=169","For time:
 21-18-15-12 reps of:
 Clean and Jerk: 1/2 body weight"
"https://www.crossfit.com/workout/?page=169","Wall Ball, 1 minute
 Rest
 Three to five round for time of:
 3 Rope climbs
 10 Power Cleans
 Rest
 Wall Ball, 1 minute"
"https://www.crossfit.com/workout/?page=169","Rest Day"
"https://www.crossfit.com/workout/?page=169","Push press 15-10-5-3-3-3 reps
 Rest
 Push press, 2 minutes; Notes:
 1. Start very light, work to heavy.
 Fifteen rep set and ten rep set are warm-ups.
 2. With each set increase rest between sets as
 load increases and reps decrease.
 3. Final effort is with plateless bar.
 Looking for max heart rate. Don't stop."
"https://www.crossfit.com/workout/?page=169","Good mornings 5-5-3-3-1-1 reps
 Rest
 Complete as many rounds in 7 minutes as you can of:
 7 Dips
 7 Good mornings
 Rest
 Dips, max reps in 2 minutes
 Rest
 Dips, max reps in 90 seconds
 Rest
 Dips, max reps in 60 seconds; Notes:
 1. The idea is to not hurry through the opening Good Mornings
 and the Finishing Dips, yet ""mow"" through the Dip/Good Morning circuit.
 2. Bad form can cripple."
